scope,race_id,bet_type,horse_pair,model_prob,market_prob_open,ev_ratio_open,no_bet_reason,market_prob_close
local,202648011904,wide,9-10,0.181667,0.078923,0.590417,ev_below_threshold,
local,202648011904,wide,6-10,0.165333,0.082742,0.512533,ev_below_threshold,
local,202648011904,quinella,3-10,0.068,0.06973,0.7276,ev_below_threshold,
local,202648011904,quinella,9-6,0.081667,0.207252,0.294,ev_below_threshold,
local,202648011904,quinella,9-10,0.059333,0.106587,0.415333,ev_below_threshold,
local,202648011904,quinella,6-10,0.056333,0.093264,0.450667,ev_below_threshold,
local,202648011904,pass,,,,0.5258,pass_gate,
local,202648011905,place,6,0.598333,0.276752,0.62825,ev_below_threshold,
local,202648011905,place,2,0.545333,0.187477,0.845267,ev_below_threshold,
local,202648011905,place,11,0.395,0.157075,0.73075,ev_below_threshold,
local,202648011905,place,4,0.238,0.070875,0.9758,ev_below_threshold,
local,202648011905,place,7,0.195333,0.086743,0.654367,ev_below_threshold,
local,202648011905,wide,6-11,0.207,0.166815,0.32085,ev_below_threshold,
local,202648011905,wide,6-1,0.146,0.036163,1.0439,ev_below_threshold,
local,202648011905,wide,6-9,0.124,0.06895,0.465,ev_below_threshold,
local,202648011905,wide,6-4,0.117333,0.037746,0.803733,ev_below_threshold,
local,202648011905,wide,6-7,0.093667,0.035179,0.68845,ev_below_threshold,
local,202648011905,wide,2-11,0.178667,0.08916,0.518133,ev_below_threshold,
local,202648011905,wide,2-1,0.128667,0.032524,1.0229,ev_below_threshold,
local,202648011905,wide,2-9,0.114,0.043824,0.6726,ev_below_threshold,
local,202648011905,wide,2-4,0.100333,0.026794,0.968217,ev_below_threshold,
local,202648011905,wide,2-7,0.085667,0.02889,0.766717,ev_below_threshold,
local,202648011905,wide,11-1,0.09,0.022681,1.026,ev_below_threshold,
local,202648011905,wide,11-9,0.078333,0.035912,0.564,ev_below_threshold,
local,202648011905,wide,11-7,0.053,0.024393,0.5618,ev_below_threshold,
local,202648011905,wide,9-7,0.034667,0.010061,0.890933,ev_below_threshold,
local,202648011907,place,9,0.524333,0.205277,0.70785,ev_below_threshold,
local,202648011907,place,8,0.472,0.167954,0.7788,ev_below_threshold,
local,202648011907,place,6,0.416,0.149797,0.7696,ev_below_threshold,
local,202648011907,wide,9-8,0.209667,0.112967,0.47175,ev_below_threshold,
local,202648011907,wide,9-6,0.186,0.127088,0.372,ev_below_threshold,
local,202648011907,wide,8-6,0.160333,0.09776,0.416867,ev_below_threshold,
local,202648011907,wide,5-6,0.146667,0.049355,0.755333,ev_below_threshold,
local,202648011907,quinella,9-8,0.080333,0.155385,0.3856,ev_below_threshold,
local,202648011907,quinella,9-6,0.064667,0.146245,0.3298,ev_below_threshold,
local,202648011907,quinella,8-6,0.059667,0.088791,0.5012,ev_below_threshold,
local,202648011907,quinella,5-6,0.046,0.066594,0.5152,ev_below_threshold,
local,202648011907,pass,,,,0.98264,pass_gate_soft,
local,202648011908,place,10,0.485,0.144513,0.9215,ev_below_threshold,
local,202648011908,place,1,0.425333,0.1569,0.744333,ev_below_threshold,
local,202648011908,place,4,0.412667,0.18305,0.619,ev_below_threshold,
local,202648011908,place,9,0.397333,0.119381,0.913867,ev_below_threshold,
local,202648011908,wide,10-1,0.173333,0.061617,0.710667,ev_below_threshold,
local,202648011908,wide,10-4,0.163667,0.070175,0.5892,ev_below_threshold,
local,202648011908,wide,10-9,0.160667,0.073226,0.5543,ev_below_threshold,
local,202648011908,wide,1-4,0.135667,0.103114,0.332383,ev_below_threshold,
local,202648011908,quinella,10-1,0.063,0.082929,0.567,ev_below_threshold,
local,202648011908,quinella,10-4,0.050667,0.105121,0.359733,ev_below_threshold,
local,202648011908,quinella,10-9,0.062333,0.076159,0.610867,ev_below_threshold,
local,202648011908,quinella,1-4,0.046333,0.126501,0.273367,ev_below_threshold,
local,202648011908,pass,,,,0.7124,pass_gate,
local,202654012001,place,4,0.599333,0.169125,0.9889,ev_below_threshold,
local,202654012001,place,5,0.535667,0.15946,0.937417,ev_below_threshold,
local,202654012001,place,1,0.404333,0.223245,0.505417,ev_below_threshold,
local,202654012001,place,9,0.329667,0.109434,0.84065,ev_below_threshold,
local,202654012001,wide,4-9,0.160333,0.075744,0.537117,ev_below_threshold,
local,202654012001,wide,5-1,0.174333,0.09227,0.479417,ev_below_threshold,
local,202654012001,wide,5-9,0.142,0.087498,0.4118,ev_below_threshold,
local,202654012001,wide,1-9,0.105,0.033169,0.80325,ev_below_threshold,
local,202654012001,pass,,,,0.3425,pass_gate,
local,202647012001,place,4,0.684,0.213492,0.8892,ev_below_threshold,
local,202647012001,place,7,0.505,0.213492,0.6565,ev_below_threshold,
local,202647012001,place,6,0.426,0.185027,0.639,ev_below_threshold,
local,202647012001,wide,4-7,0.319333,0.183153,0.447067,ev_below_threshold,
local,202647012001,wide,4-6,0.25,0.102566,0.625,ev_below_threshold,
local,202647012001,wide,4-1,0.194333,0.05342,0.9328,ev_below_threshold,
local,202647012001,wide,7-6,0.177667,0.058946,0.77285,ev_below_threshold,
local,202647012001,wide,6-1,0.1,0.028333,0.905,ev_below_threshold,
local,202647012001,quinella,4-7,0.133,0.185908,0.532,ev_below_threshold,
local,202647012001,quinella,4-6,0.099333,0.172937,0.427133,ev_below_threshold,
local,202647012001,quinella,4-1,0.068333,0.065231,0.779,ev_below_threshold,
local,202647012001,quinella,7-6,0.049333,0.048288,0.759733,ev_below_threshold,
local,202647012001,quinella,6-1,0.029333,0.021186,1.0296,ev_below_threshold,
local,202647012006,place,5,0.651333,0.393402,0.651333,ev_below_threshold,
local,202647012006,wide,5-6,0.23,0.074892,0.7935,ev_below_threshold,
local,202647012006,wide,5-1,0.179,0.089096,0.5191,ev_below_threshold,
local,202647012006,wide,6-1,0.103,0.029529,0.90125,ev_below_threshold,
local,202647012006,wide,7-1,0.101333,0.035394,0.739733,ev_below_threshold,
local,202647012006,quinella,5-6,0.091,0.110554,0.6097,ev_below_threshold,
local,202647012006,quinella,5-1,0.059333,0.08818,0.4984,ev_below_threshold,
local,202647012007,place,3,0.647,0.305806,0.647,ev_below_threshold,
local,202647012007,place,6,0.616,0.218433,0.8624,ev_below_threshold,
local,202647012007,place,8,0.509,0.20387,0.7635,ev_below_threshold,
local,202647012007,wide,3-8,0.282,0.129127,0.564,ev_below_threshold,
local,202647012007,wide,3-4,0.218333,0.074856,0.75325,ev_below_threshold,
local,202647012007,wide,6-8,0.270667,0.147574,0.473667,ev_below_threshold,
local,202647012007,wide,6-4,0.209667,0.071737,0.7548,ev_below_threshold,
local,202647012007,quinella,3-8,0.108667,0.211275,0.380333,ev_below_threshold,
local,202647012007,quinella,3-4,0.069333,0.061622,0.832,ev_below_threshold,
local,202647012007,quinella,6-8,0.095,0.119268,0.589,ev_below_threshold,
local,202647012007,quinella,6-4,0.060333,0.049628,0.898967,ev_below_threshold,
local,202654012003,place,7,0.704667,0.346146,0.704667,ev_below_threshold,
local,202654012003,wide,7-10,0.256667,0.071848,0.949667,ev_below_threshold,
local,202654012003,wide,8-10,0.148333,0.085755,0.459833,ev_below_threshold,
local,202654012003,quinella,7-10,0.106,0.130226,0.6042,ev_below_threshold,
local,202654012003,quinella,8-10,0.047333,0.056663,0.620067,ev_below_threshold,
local,202654012005,place,4,0.701,0.251793,0.80615,ev_below_threshold,
local,202654012005,place,8,0.652,0.241302,0.7824,ev_below_threshold,
local,202654012005,place,1,0.425,0.137887,0.8925,ev_below_threshold,
local,202654012005,place,6,0.418667,0.152401,0.795467,ev_below_threshold,
local,202654012005,wide,4-8,0.437,0.214831,0.54625,ev_below_threshold,
local,202654012005,wide,4-1,0.256,0.074594,0.9216,ev_below_threshold,
local,202654012005,wide,8-1,0.232333,0.214831,0.290417,ev_below_threshold,
local,202654012005,quinella,4-8,0.172667,0.408906,0.3108,ev_below_threshold,
local,202654012005,quinella,8-1,0.079,0.102227,0.5688,ev_below_threshold,
local,202654012005,pass,,,,0.652655,pass_gate_soft,
local,202654012008,place,1,0.566333,0.224207,0.707917,ev_below_threshold,
local,202654012008,place,7,0.511,0.186839,0.7665,ev_below_threshold,
local,202654012008,wide,1-7,0.244667,0.092235,0.672833,ev_below_threshold,
local,202654012008,wide,1-2,0.235667,0.107934,0.553817,ev_below_threshold,
local,202654012008,wide,1-9,0.213,0.064214,0.84135,ev_below_threshold,
local,202654012008,wide,2-9,0.175667,0.076862,0.5797,ev_below_threshold,
local,202654012008,quinella,1-7,0.092,0.122065,0.5612,ev_below_threshold,
local,202654012008,quinella,1-2,0.084333,0.145999,0.4301,ev_below_threshold,
local,202654012008,quinella,1-9,0.074,0.097973,0.5624,ev_below_threshold,
local,202654012008,quinella,2-9,0.062333,0.097973,0.473733,ev_below_threshold,
local,202654012008,pass,,,,1.09881,pass_gate_soft,
local,202654012011,place,3,0.402667,0.134888,0.805333,ev_below_threshold,
local,202654012011,place,11,0.363333,0.145825,0.672167,ev_below_threshold,
local,202654012011,place,10,0.309,0.112407,0.7416,ev_below_threshold,
local,202654012011,place,1,0.287667,0.089925,0.863,ev_below_threshold,
local,202654012011,place,12,0.227,0.1199,0.51075,ev_below_threshold,
local,202654012011,wide,3-11,0.116667,0.052731,0.554167,ev_below_threshold,
local,202654012011,wide,3-6,0.114333,0.035782,0.800333,ev_below_threshold,
local,202654012011,wide,3-10,0.093667,0.028463,0.824267,ev_below_threshold,
local,202654012011,wide,3-1,0.089333,0.026646,0.839733,ev_below_threshold,
local,202654012011,wide,3-12,0.066,0.034312,0.4818,ev_below_threshold,
local,202654012011,wide,11-10,0.091333,0.043185,0.529733,ev_below_threshold,
local,202654012011,wide,11-2,0.053,0.017701,0.74995,ev_below_threshold,
local,202654012011,wide,11-12,0.063,0.040399,0.3906,ev_below_threshold,
local,202654012011,wide,6-10,0.081,0.022464,0.90315,ev_below_threshold,
local,202654012011,wide,6-12,0.059333,0.029642,0.501367,ev_below_threshold,
local,202654012011,wide,10-12,0.053667,0.042453,0.316633,ev_below_threshold,
local,202654012011,wide,1-2,0.047333,0.011704,1.012933,ev_below_threshold,
local,202654012011,wide,1-12,0.050333,0.0242,0.52095,ev_below_threshold,
local,202654012011,wide,2-12,0.036667,0.020364,0.451,ev_below_threshold,
local,202643012111,place,13,0.530667,0.269474,0.583733,ev_below_threshold,
local,202643012111,place,7,0.461,0.185264,0.7376,ev_below_threshold,
local,202643012111,place,11,0.459,0.228017,0.5967,ev_below_threshold,
local,202643012111,place,6,0.335,0.118569,0.8375,ev_below_threshold,
local,202643012111,wide,13-11,0.202667,0.209575,0.253333,ev_below_threshold,
local,202643012111,wide,7-11,0.177,0.134343,0.34515,ev_below_threshold,
local,202643012111,quinella,13-11,0.078,0.337988,0.1716,ev_below_threshold,
local,202643012111,quinella,7-11,0.064,0.121897,0.3904,ev_below_threshold,
local,202643012111,pass,,,,0.3654,pass_gate,
local,202654012101,place,5,0.564667,0.282052,0.5929,ev_below_threshold,
local,202654012101,place,4,0.543,0.185096,0.8688,ev_below_threshold,
local,202654012101,wide,11-5,0.357,0.206462,0.44625,ev_below_threshold,
local,202654012101,wide,11-4,0.346,0.132347,0.6747,ev_below_threshold,
local,202654012101,wide,5-8,0.133,0.045277,0.7581,ev_below_threshold,
local,202654012101,quinella,11-5,0.151,0.369333,0.302,ev_below_threshold,
local,202654012101,quinella,11-4,0.133,0.121093,0.8113,ev_below_threshold,
local,202654012101,quinella,5-8,0.039667,0.044768,0.6545,ev_below_threshold,
local,202654012101,pass,,,,0.98101,pass_gate_soft,
local,202643012211,place,7,0.69,0.264466,0.759,ev_below_threshold,
local,202643012211,place,9,0.591667,0.215491,0.79875,ev_below_threshold,
local,202643012211,place,8,0.444333,0.129294,0.99975,ev_below_threshold,
local,202643012211,place,6,0.407333,0.132233,0.896133,ev_below_threshold,
local,202643012211,wide,7-9,0.379,0.198851,0.4927,ev_below_threshold,
local,202643012211,wide,7-8,0.269,0.09755,0.71285,ev_below_threshold,
local,202643012211,wide,7-6,0.242,0.09755,0.6413,ev_below_threshold,
local,202643012211,wide,9-8,0.217333,0.083389,0.673733,ev_below_threshold,
local,202643012211,wide,9-6,0.198667,0.057446,0.894,ev_below_threshold,
local,202643012211,quinella,7-9,0.155,0.322397,0.3565,ev_below_threshold,
local,202643012211,quinella,7-8,0.104,0.110674,0.6968,ev_below_threshold,
local,202643012211,quinella,7-6,0.086,0.119599,0.5332,ev_below_threshold,
local,202643012211,quinella,9-8,0.074,0.085231,0.6438,ev_below_threshold,
local,202643012211,pass,,,,0.567225,pass_gate_soft,
local,202651012211,place,12,0.545667,0.241443,0.627517,ev_below_threshold,
local,202651012211,place,8,0.445333,0.198328,0.623467,ev_below_threshold,
local,202651012211,place,5,0.287,0.085434,0.93275,ev_below_threshold,
local,202651012211,place,9,0.278333,0.102837,0.7515,ev_below_threshold,
local,202651012211,wide,12-8,0.202,0.144135,0.3535,ev_below_threshold,
local,202651012211,wide,12-5,0.124667,0.049458,0.6358,ev_below_threshold,
local,202651012211,wide,12-9,0.119333,0.081367,0.369933,ev_below_threshold,
local,202651012211,wide,8-5,0.102333,0.032758,0.787967,ev_below_threshold,
local,202651012211,quinella,12-8,0.074667,0.198061,0.2912,ev_below_threshold,
local,202651012211,quinella,12-5,0.041667,0.064911,0.495833,ev_below_threshold,
local,202651012211,quinella,12-9,0.046333,0.087777,0.407733,ev_below_threshold,
local,202651012211,quinella,8-5,0.04,0.036095,0.856,ev_below_threshold,
local,202651012211,pass,,,,0.99736,pass_gate_soft,
local,202647012208,place,3,0.713333,0.322261,0.713333,ev_below_threshold,
local,202647012208,place,6,0.488333,0.174195,0.903417,ev_below_threshold,
local,202647012208,place,9,0.383667,0.201413,0.613867,ev_below_threshold,
local,202647012208,place,10,0.2,0.088291,0.73,ev_below_threshold,
local,202647012208,wide,3-6,0.311,0.258679,0.32655,ev_below_threshold,
local,202647012208,wide,3-9,0.244667,0.110862,0.599433,ev_below_threshold,
local,202647012208,wide,3-4,0.238667,0.100597,0.6444,ev_below_threshold,
local,202647012208,wide,3-7,0.216667,0.074414,0.790833,ev_below_threshold,
local,202647012208,wide,3-10,0.121,0.067065,0.49005,ev_below_threshold,
local,202647012208,wide,6-4,0.148667,0.061037,0.661567,ev_below_threshold,
local,202647012208,wide,6-10,0.064667,0.045269,0.388,ev_below_threshold,
local,202647012208,wide,4-10,0.051,0.017029,0.81345,ev_below_threshold,
local,202647012302,place,4,0.779667,0.291684,0.81865,ev_below_threshold,
local,202647012302,place,8,0.723667,0.26632,0.832217,ev_below_threshold,
local,202647012302,place,1,0.373,0.115573,0.98845,ev_below_threshold,
local,202647012302,place,6,0.372667,0.16555,0.689433,ev_below_threshold,
local,202647012302,wide,4-8,0.550667,0.220629,0.6608,ev_below_threshold,
local,202647012302,wide,4-1,0.253,0.091295,0.7337,ev_below_threshold,
local,202647012302,wide,4-6,0.259333,0.126074,0.5446,ev_below_threshold,
local,202647012302,wide,8-1,0.226333,0.112662,0.531883,ev_below_threshold,
local,202647012302,wide,8-6,0.235667,0.117669,0.53025,ev_below_threshold,
local,202647012302,quinella,4-8,0.254667,0.608385,0.3056,ev_below_threshold,
local,202647012302,quinella,4-6,0.084667,0.078501,0.7874,ev_below_threshold,
local,202647012302,quinella,8-1,0.064667,0.050349,0.937667,ev_below_threshold,
local,202647012302,quinella,8-6,0.066333,0.072283,0.669967,ev_below_threshold,
local,202647012302,pass,,,,0.5937,pass_gate_soft,
local,202647012307,place,4,0.678333,0.44207,0.678333,ev_below_threshold,
local,202647012307,wide,4-5,0.255667,0.133032,0.485767,ev_below_threshold,
local,202647012307,wide,4-3,0.227667,0.081536,0.705767,ev_below_threshold,
local,202647012307,wide,5-3,0.121333,0.043958,0.697667,ev_below_threshold,
local,202647012307,quinella,4-5,0.103667,0.267197,0.290267,ev_below_threshold,
local,202647012307,quinella,4-3,0.077667,0.066208,0.877633,ev_below_threshold,
local,202647012309,place,7,0.561333,0.18949,0.813933,ev_below_threshold,
local,202647012309,place,6,0.436333,0.249783,0.479967,ev_below_threshold,
local,202647012309,wide,7-6,0.212,0.173898,0.318,ev_below_threshold,
local,202647012309,quinella,7-6,0.079333,0.32211,0.182467,ev_below_threshold,
local,202647012312,place,8,0.481333,0.183984,0.722,ev_below_threshold,
local,202647012312,place,6,0.417333,0.149176,0.772067,ev_below_threshold,
local,202647012312,place,2,0.378667,0.131417,0.7952,ev_below_threshold,
local,202647012312,place,5,0.368333,0.128361,0.791917,ev_below_threshold,
local,202647012312,place,1,0.363,0.122656,0.81675,ev_below_threshold,
local,202647012312,wide,8-6,0.167667,0.0705,0.6036,ev_below_threshold,
local,202647012312,wide,8-2,0.142667,0.074648,0.485067,ev_below_threshold,
local,202647012312,wide,8-5,0.141,0.034298,1.0434,ev_below_threshold,
local,202647012312,wide,8-1,0.140333,0.048343,0.73675,ev_below_threshold,
local,202647012312,wide,6-2,0.123333,0.054,0.579667,ev_below_threshold,
local,202647012312,wide,6-1,0.117,0.0705,0.4212,ev_below_threshold,
local,202647012312,wide,2-1,0.104,0.049765,0.5304,ev_below_threshold,
local,202647012312,wide,5-1,0.106,0.047,0.5724,ev_below_threshold,
local,202647012312,quinella,8-6,0.059667,0.113161,0.3938,ev_below_threshold,
local,202647012312,quinella,8-2,0.048333,0.074686,0.483333,ev_below_threshold,
local,202647012312,quinella,8-5,0.050333,0.041724,0.900967,ev_below_threshold,
local,202647012312,quinella,8-1,0.049333,0.064944,0.567333,ev_below_threshold,
local,202647012312,quinella,6-2,0.04,0.073947,0.404,ev_below_threshold,
local,202647012312,quinella,6-1,0.041,0.05658,0.5412,ev_below_threshold,
local,202647012312,quinella,2-1,0.036,0.049791,0.54,ev_below_threshold,
local,202647012312,quinella,5-1,0.037,0.026769,1.0323,ev_below_threshold,
local,202647012312,pass,,,,0.63409,pass_gate,
local,202643012304,place,6,0.519,0.196271,0.75255,ev_below_threshold,
local,202643012304,place,4,0.472,0.237161,0.5664,ev_below_threshold,
local,202643012304,place,9,0.419,0.149786,0.7961,ev_below_threshold,
local,202643012304,place,11,0.343,0.172481,0.56595,ev_below_threshold,
local,202643012304,wide,6-4,0.210667,0.150267,0.358133,ev_below_threshold,
local,202643012304,wide,6-11,0.142667,0.061555,0.592067,ev_below_threshold,
local,202643012304,wide,9-11,0.109333,0.03548,0.7872,ev_below_threshold,
local,202643012304,quinella,6-4,0.071333,0.226205,0.2354,ev_below_threshold,
local,202643012304,quinella,6-11,0.050333,0.068484,0.548633,ev_below_threshold,
local,202643012304,quinella,9-11,0.034667,0.032176,0.804267,ev_below_threshold,
local,202643012304,pass,,,,0.40777,pass_gate,
